duration,month,hour,day_of_week,user_type
8,11,7,Wednesday,Subscriber
7,11,7,Wednesday,Subscriber
12,11,7,Wednesday,Subscriber
21,11,7,Wednesday,Subscriber
13,11,7,Wednesday,Subscriber
11,11,6,Wednesday,Subscriber
9,11,6,Wednesday,Subscriber
9,11,6,Wednesday,Subscriber
8,11,6,Wednesday,Subscriber
10,11,6,Wednesday,Subscriber
20,11,6,Wednesday,Subscriber
6,11,6,Wednesday,Subscriber
14,11,6,Wednesday,Subscriber
3,11,6,Wednesday,Subscriber
4,11,5,Wednesday,Subscriber
10,11,5,Wednesday,Subscriber
19,11,5,Wednesday,Subscriber
6,11,4,Wednesday,Subscriber
11,11,1,Wednesday,Subscriber
29,11,23,Tuesday,Subscriber
4,11,23,Tuesday,Subscriber
9,11,22,Tuesday,Subscriber
3,11,22,Tuesday,Subscriber
7,11,22,Tuesday,Subscriber
7,11,22,Tuesday,Subscriber
9,11,21,Tuesday,Subscriber
17,11,21,Tuesday,Subscriber
10,11,21,Tuesday,Subscriber
21,11,20,Tuesday,Subscriber
4,11,20,Tuesday,Subscriber
5,11,20,Tuesday,Subscriber
1,11,19,Tuesday,Subscriber
1,11,19,Tuesday,Subscriber
5,11,19,Tuesday,Subscriber
15,11,19,Tuesday,Subscriber
4,11,19,Tuesday,Subscriber
4,11,19,Tuesday,Subscriber
5,11,19,Tuesday,Subscriber
9,11,18,Tuesday,Subscriber
3,11,18,Tuesday,Subscriber
10,11,18,Tuesday,Subscriber
4,11,18,Tuesday,Subscriber
2,11,18,Tuesday,Subscriber
20,11,18,Tuesday,Customer
14,11,18,Tuesday,Subscriber
16,11,18,Tuesday,Subscriber
7,11,18,Tuesday,Subscriber
10,11,18,Tuesday,Subscriber
19,11,18,Tuesday,Subscriber
14,11,18,Tuesday,Subscriber
14,11,18,Tuesday,Subscriber
4,11,18,Tuesday,Subscriber
4,11,18,Tuesday,Subscriber
15,11,18,Tuesday,Subscriber
5,11,18,Tuesday,Subscriber
5,11,18,Tuesday,Subscriber
4,11,17,Tuesday,Subscriber
24,11,17,Tuesday,Subscriber
20,11,17,Tuesday,Subscriber
23,11,17,Tuesday,Subscriber
21,11,17,Tuesday,Subscriber
5,11,17,Tuesday,Subscriber
3,11,17,Tuesday,Subscriber
6,11,17,Tuesday,Subscriber
6,11,17,Tuesday,Subscriber
19,11,17,Tuesday,Subscriber
14,11,17,Tuesday,Subscriber
8,11,17,Tuesday,Subscriber
8,11,17,Tuesday,Subscriber
19,11,17,Tuesday,Subscriber
10,11,17,Tuesday,Subscriber
8,11,17,Tuesday,Subscriber
8,11,17,Tuesday,Subscriber
17,11,17,Tuesday,Subscriber
6,11,17,Tuesday,Subscriber
5,11,17,Tuesday,Subscriber
7,11,17,Tuesday,Subscriber
9,11,17,Tuesday,Subscriber
6,11,16,Tuesday,Subscriber
23,11,16,Tuesday,Subscriber
9,11,16,Tuesday,Subscriber
5,11,16,Tuesday,Subscriber
9,11,16,Tuesday,Subscriber
25,11,16,Tuesday,Subscriber
5,11,16,Tuesday,Subscriber
15,11,16,Tuesday,Subscriber
11,11,16,Tuesday,Subscriber
8,11,16,Tuesday,Subscriber
14,11,16,Tuesday,Subscriber
10,11,16,Tuesday,Subscriber
5,11,16,Tuesday,Subscriber
35,11,16,Tuesday,Customer
33,11,16,Tuesday,Subscriber
18,11,16,Tuesday,Subscriber
17,11,16,Tuesday,Subscriber
7,11,16,Tuesday,Subscriber
33,11,15,Tuesday,Customer
5,11,15,Tuesday,Subscriber
4,11,15,Tuesday,Subscriber
22,11,15,Tuesday,Subscriber
16,11,15,Tuesday,Customer
6,11,15,Tuesday,Subscriber
9,11,15,Tuesday,Subscriber
3,11,15,Tuesday,Subscriber
12,11,15,Tuesday,Subscriber
8,11,15,Tuesday,Subscriber
68,11,14,Tuesday,Customer
17,11,14,Tuesday,Subscriber
6,11,14,Tuesday,Subscriber
6,11,14,Tuesday,Customer
3,11,14,Tuesday,Subscriber
29,11,14,Tuesday,Subscriber
5,11,14,Tuesday,Subscriber
39,11,14,Tuesday,Subscriber
10,11,14,Tuesday,Subscriber
6,11,14,Tuesday,Subscriber
14,11,13,Tuesday,Subscriber
7,11,13,Tuesday,Subscriber
7,11,13,Tuesday,Subscriber
11,11,13,Tuesday,Customer
8,11,13,Tuesday,Subscriber
18,11,13,Tuesday,Customer
8,11,13,Tuesday,Subscriber
23,11,13,Tuesday,Customer
10,11,13,Tuesday,Subscriber
6,11,12,Tuesday,Subscriber
8,11,12,Tuesday,Subscriber
16,11,12,Tuesday,Subscriber
31,11,12,Tuesday,Subscriber
4,11,12,Tuesday,Subscriber
5,11,12,Tuesday,Subscriber
14,11,12,Tuesday,Subscriber
6,11,12,Tuesday,Subscriber
12,11,12,Tuesday,Subscriber
2,11,12,Tuesday,Subscriber
3,11,12,Tuesday,Subscriber
2,11,11,Tuesday,Subscriber
10,11,11,Tuesday,Subscriber
5,11,11,Tuesday,Subscriber
6,11,9,Tuesday,Subscriber
12,11,11,Tuesday,Subscriber
28,11,11,Tuesday,Subscriber
8,11,11,Tuesday,Subscriber
3,11,10,Tuesday,Subscriber
61,11,10,Tuesday,Subscriber
23,11,10,Tuesday,Subscriber
3,11,10,Tuesday,Subscriber
54,11,10,Tuesday,Customer
10,11,10,Tuesday,Subscriber
6,11,10,Tuesday,Subscriber
9,11,10,Tuesday,Subscriber
4,11,10,Tuesday,Subscriber
10,11,10,Tuesday,Subscriber
12,11,10,Tuesday,Subscriber
13,11,9,Tuesday,Subscriber
6,11,9,Tuesday,Subscriber
5,11,9,Tuesday,Subscriber
6,11,9,Tuesday,Subscriber
8,11,9,Tuesday,Subscriber
1,11,9,Tuesday,Subscriber
14,11,9,Tuesday,Subscriber
2,11,8,Tuesday,Subscriber
4,11,8,Tuesday,Subscriber
6,11,8,Tuesday,Subscriber
20,11,8,Tuesday,Subscriber
5,11,8,Tuesday,Subscriber
3,11,8,Tuesday,Subscriber
10,11,8,Tuesday,Subscriber
16,11,8,Tuesday,Subscriber
16,11,8,Tuesday,Subscriber
6,11,8,Tuesday,Subscriber
8,11,8,Tuesday,Subscriber
18,11,8,Tuesday,Subscriber
3,11,8,Tuesday,Subscriber
8,11,8,Tuesday,Subscriber
17,11,8,Tuesday,Subscriber
17,11,8,Tuesday,Subscriber
10,11,8,Tuesday,Subscriber
8,11,8,Tuesday,Subscriber
4,11,8,Tuesday,Subscriber
8,11,8,Tuesday,Subscriber
7,11,8,Tuesday,Subscriber
18,11,8,Tuesday,Subscriber
2,11,8,Tuesday,Subscriber
4,11,8,Tuesday,Subscriber
19,11,8,Tuesday,Subscriber
11,11,8,Tuesday,Subscriber
3,11,8,Tuesday,Subscriber
2,11,8,Tuesday,Subscriber
5,11,8,Tuesday,Subscriber
7,11,8,Tuesday,Subscriber
7,11,8,Tuesday,Subscriber
18,11,8,Tuesday,Subscriber
3,11,7,Tuesday,Subscriber
13,11,7,Tuesday,Subscriber
15,11,7,Tuesday,Subscriber
3,11,7,Tuesday,Subscriber
27,11,7,Tuesday,Subscriber
14,11,7,Tuesday,Subscriber
3,11,7,Tuesday,Subscriber
4,11,7,Tuesday,Subscriber
7,11,7,Tuesday,Subscriber
6,11,7,Tuesday,Subscriber
6,11,7,Tuesday,Subscriber
3,11,7,Tuesday,Subscriber
14,11,7,Tuesday,Subscriber
3,11,7,Tuesday,Subscriber
17,11,7,Tuesday,Subscriber
14,11,7,Tuesday,Subscriber
10,11,7,Tuesday,Subscriber
22,11,7,Tuesday,Subscriber
6,11,7,Tuesday,Subscriber
11,11,6,Tuesday,Subscriber
25,11,6,Tuesday,Customer
8,11,6,Tuesday,Subscriber
7,11,6,Tuesday,Subscriber
8,11,5,Tuesday,Subscriber
23,11,5,Tuesday,Subscriber
7,11,5,Tuesday,Subscriber
6,11,5,Tuesday,Subscriber
15,11,4,Tuesday,Subscriber
10,11,0,Tuesday,Subscriber
18,11,0,Tuesday,Subscriber
11,11,23,Monday,Subscriber
19,11,22,Monday,Subscriber
6,11,22,Monday,Subscriber
11,11,22,Monday,Subscriber
12,11,22,Monday,Subscriber
3,11,22,Monday,Subscriber
19,11,21,Monday,Subscriber
8,11,21,Monday,Subscriber
9,11,21,Monday,Subscriber
11,11,20,Monday,Subscriber
3,11,20,Monday,Subscriber
8,11,20,Monday,Subscriber
17,11,20,Monday,Subscriber
40,11,20,Monday,Subscriber
8,11,20,Monday,Subscriber
22,11,20,Monday,Subscriber
6,11,20,Monday,Subscriber
7,11,20,Monday,Subscriber
6,11,20,Monday,Subscriber
16,11,20,Monday,Subscriber
9,11,20,Monday,Subscriber
12,11,19,Monday,Subscriber
8,11,19,Monday,Subscriber
13,11,19,Monday,Subscriber
12,11,19,Monday,Subscriber
17,11,19,Monday,Subscriber
12,11,19,Monday,Subscriber
13,11,19,Monday,Subscriber
3,11,19,Monday,Subscriber
11,11,19,Monday,Subscriber
14,11,19,Monday,Subscriber
6,11,19,Monday,Subscriber
16,11,19,Monday,Subscriber
24,11,18,Monday,Subscriber
4,11,18,Monday,Subscriber
9,11,18,Monday,Subscriber
5,11,18,Monday,Subscriber
19,11,18,Monday,Subscriber
6,11,18,Monday,Subscriber
4,11,18,Monday,Subscriber
12,11,18,Monday,Subscriber
15,11,18,Monday,Subscriber
5,11,18,Monday,Subscriber
19,11,18,Monday,Subscriber
5,11,18,Monday,Subscriber
10,11,18,Monday,Subscriber
4,11,18,Monday,Subscriber
17,11,18,Monday,Subscriber
13,11,17,Monday,Subscriber
3,11,17,Monday,Subscriber
3,11,17,Monday,Subscriber
23,11,17,Monday,Subscriber
25,11,17,Monday,Subscriber
11,11,17,Monday,Subscriber
4,11,17,Monday,Subscriber
7,11,17,Monday,Subscriber
12,11,17,Monday,Subscriber
9,11,17,Monday,Subscriber
3,11,17,Monday,Subscriber
8,11,17,Monday,Subscriber
10,11,17,Monday,Subscriber
11,11,17,Monday,Subscriber
13,11,17,Monday,Subscriber
5,11,17,Monday,Subscriber
7,11,17,Monday,Subscriber
4,11,17,Monday,Subscriber
15,11,17,Monday,Subscriber
10,11,17,Monday,Subscriber
4,11,17,Monday,Subscriber
13,11,17,Monday,Subscriber
10,11,17,Monday,Subscriber
11,11,17,Monday,Subscriber
12,11,17,Monday,Subscriber
10,11,17,Monday,Subscriber
5,11,17,Monday,Subscriber
35,11,17,Monday,Customer
10,11,17,Monday,Subscriber
15,11,17,Monday,Subscriber
5,11,17,Monday,Subscriber
8,11,17,Monday,Subscriber
7,11,17,Monday,Subscriber
6,11,17,Monday,Subscriber
21,11,17,Monday,Subscriber
14,11,17,Monday,Subscriber
11,11,17,Monday,Subscriber
4,11,16,Monday,Subscriber
13,11,16,Monday,Subscriber
4,11,16,Monday,Subscriber
9,11,16,Monday,Subscriber
23,11,16,Monday,Customer
28,11,16,Monday,Subscriber
8,11,16,Monday,Subscriber
13,11,16,Monday,Subscriber
9,11,16,Monday,Subscriber
15,11,16,Monday,Subscriber
3,11,16,Monday,Subscriber
95,11,16,Monday,Customer
6,11,16,Monday,Subscriber
20,11,16,Monday,Subscriber
12,11,16,Monday,Subscriber
3,11,16,Monday,Subscriber
13,11,16,Monday,Subscriber
12,11,16,Monday,Customer
19,11,16,Monday,Subscriber
20,11,16,Monday,Customer
20,11,16,Monday,Subscriber
9,11,16,Monday,Subscriber
8,11,16,Monday,Subscriber
11,11,16,Monday,Subscriber
5,11,15,Monday,Subscriber
8,11,15,Monday,Subscriber
4,11,15,Monday,Subscriber
6,11,15,Monday,Subscriber
6,11,15,Monday,Subscriber
15,11,15,Monday,Subscriber
21,11,15,Monday,Subscriber
12,11,15,Monday,Subscriber
28,11,15,Monday,Customer
10,11,15,Monday,Customer
22,11,14,Monday,Customer
4,11,14,Monday,Subscriber
2,11,14,Monday,Subscriber
32,11,14,Monday,Subscriber
19,11,14,Monday,Subscriber
5,11,14,Monday,Subscriber
18,11,14,Monday,Customer
11,11,14,Monday,Subscriber
24,11,14,Monday,Customer
14,11,14,Monday,Subscriber
13,11,14,Monday,Subscriber
18,11,14,Monday,Customer
18,11,13,Monday,Subscriber
7,11,13,Monday,Subscriber
3,11,13,Monday,Subscriber
9,11,13,Monday,Subscriber
15,11,13,Monday,Subscriber
3,11,13,Monday,Subscriber
26,11,13,Monday,Customer
7,11,13,Monday,Subscriber
15,11,13,Monday,Subscriber
5,11,13,Monday,Customer
11,11,12,Monday,Subscriber
3,11,12,Monday,Subscriber
6,11,12,Monday,Subscriber
2,11,12,Monday,Subscriber
10,11,12,Monday,Subscriber
4,11,12,Monday,Customer
8,11,12,Monday,Subscriber
6,11,12,Monday,Subscriber
5,11,12,Monday,Subscriber
8,11,12,Monday,Subscriber
7,11,11,Monday,Subscriber
18,11,11,Monday,Customer
3,11,11,Monday,Subscriber
19,11,11,Monday,Customer
20,11,11,Monday,Customer
15,11,11,Monday,Subscriber
4,11,11,Monday,Subscriber
18,11,11,Monday,Subscriber
7,11,11,Monday,Subscriber
22,11,10,Monday,Customer
13,11,10,Monday,Subscriber
12,11,10,Monday,Subscriber
6,11,10,Monday,Customer
21,11,10,Monday,Subscriber
14,11,10,Monday,Subscriber
17,11,10,Monday,Subscriber
15,11,9,Monday,Subscriber
21,11,9,Monday,Customer
8,11,9,Monday,Subscriber
7,11,9,Monday,Subscriber
6,11,9,Monday,Subscriber
5,11,9,Monday,Subscriber
4,11,9,Monday,Subscriber
10,11,9,Monday,Customer
4,11,9,Monday,Subscriber
1,11,9,Monday,Subscriber
64,11,9,Monday,Customer
15,11,8,Monday,Subscriber
7,11,8,Monday,Subscriber
10,11,8,Monday,Subscriber
10,11,8,Monday,Subscriber
6,11,8,Monday,Subscriber
16,11,8,Monday,Subscriber
6,11,8,Monday,Subscriber
16,11,8,Monday,Subscriber
25,11,8,Monday,Subscriber
6,11,8,Monday,Subscriber
16,11,8,Monday,Subscriber
3,11,8,Monday,Subscriber
24,11,8,Monday,Subscriber
12,11,8,Monday,Subscriber
2,11,8,Monday,Subscriber
3,11,8,Monday,Subscriber
4,11,8,Monday,Subscriber
15,11,8,Monday,Subscriber
4,11,8,Monday,Subscriber
2,11,8,Monday,Subscriber
22,11,8,Monday,Customer
9,11,8,Monday,Subscriber
2,11,8,Monday,Subscriber
11,11,8,Monday,Subscriber
10,11,8,Monday,Subscriber
4,11,7,Monday,Subscriber
23,11,7,Monday,Subscriber
24,11,7,Monday,Subscriber
6,11,7,Monday,Subscriber
7,11,7,Monday,Subscriber
10,11,7,Monday,Subscriber
14,11,7,Monday,Subscriber
15,11,7,Monday,Subscriber
8,11,7,Monday,Subscriber
4,11,7,Monday,Subscriber
8,11,7,Monday,Subscriber
5,11,7,Monday,Subscriber
7,11,7,Monday,Subscriber
19,11,7,Monday,Subscriber
13,11,7,Monday,Subscriber
5,11,7,Monday,Subscriber
11,11,7,Monday,Subscriber
11,11,7,Monday,Subscriber
13,11,7,Monday,Subscriber
10,11,7,Monday,Subscriber
5,11,7,Monday,Subscriber
4,11,7,Monday,Subscriber
20,11,7,Monday,Subscriber
4,11,6,Monday,Subscriber
20,11,6,Monday,Subscriber
1,11,6,Monday,Subscriber
9,11,6,Monday,Subscriber
24,11,6,Monday,Subscriber
9,11,6,Monday,Subscriber
16,11,6,Monday,Subscriber
4,11,6,Monday,Subscriber
4,11,6,Monday,Subscriber
2,11,6,Monday,Subscriber
9,11,5,Monday,Subscriber
14,11,5,Monday,Subscriber
7,11,5,Monday,Subscriber
28,11,1,Monday,Customer
8,11,1,Monday,Subscriber
3,11,22,Sunday,Subscriber
21,11,21,Sunday,Subscriber
2,11,21,Sunday,Subscriber
13,11,21,Sunday,Subscriber
7,11,21,Sunday,Subscriber
7,11,21,Sunday,Subscriber
7,11,20,Sunday,Subscriber
4,11,20,Sunday,Subscriber
4,11,20,Sunday,Customer
2,11,20,Sunday,Subscriber
20,11,20,Sunday,Customer
2,11,20,Sunday,Subscriber
17,11,19,Sunday,Subscriber
20,11,19,Sunday,Customer
13,11,19,Sunday,Customer
15,11,19,Sunday,Subscriber
5,11,19,Sunday,Subscriber
3,11,19,Sunday,Subscriber
8,11,19,Sunday,Subscriber
8,11,19,Sunday,Subscriber
21,11,19,Sunday,Customer
14,11,19,Sunday,Subscriber
3,11,18,Sunday,Subscriber
8,11,18,Sunday,Customer
4,11,18,Sunday,Subscriber
5,11,18,Sunday,Subscriber
4,11,18,Sunday,Subscriber
11,11,18,Sunday,Subscriber
29,11,18,Sunday,Subscriber
11,11,18,Sunday,Subscriber
32,11,18,Sunday,Customer
6,11,18,Sunday,Subscriber
6,11,18,Sunday,Subscriber
6,11,18,Sunday,Subscriber
21,11,18,Sunday,Subscriber
14,11,18,Sunday,Subscriber
1,11,18,Sunday,Subscriber
18,11,17,Sunday,Customer
3,11,17,Sunday,Subscriber
7,11,17,Sunday,Subscriber
22,11,17,Sunday,Subscriber
2,11,17,Sunday,Subscriber
6,11,17,Sunday,Subscriber
20,11,17,Sunday,Customer
21,11,17,Sunday,Customer
19,11,17,Sunday,Customer
7,11,16,Sunday,Subscriber
17,11,16,Sunday,Subscriber
12,11,16,Sunday,Subscriber
22,11,16,Sunday,Subscriber
21,11,16,Sunday,Customer
20,11,16,Sunday,Subscriber
27,11,16,Sunday,Customer
8,11,16,Sunday,Subscriber
28,11,16,Sunday,Customer
16,11,16,Sunday,Customer
4,11,16,Sunday,Subscriber
28,11,16,Sunday,Customer
9,11,16,Sunday,Subscriber
6,11,16,Sunday,Subscriber
37,11,16,Sunday,Customer
20,11,16,Sunday,Customer
2,11,16,Sunday,Subscriber
153,11,16,Sunday,Customer
18,11,16,Sunday,Customer
32,11,16,Sunday,Customer
4,11,16,Sunday,Subscriber
9,11,16,Sunday,Subscriber
16,11,16,Sunday,Subscriber
12,11,16,Sunday,Customer
20,11,16,Sunday,Customer
45,11,16,Sunday,Customer
15,11,16,Sunday,Subscriber
23,11,16,Sunday,Customer
17,11,16,Sunday,Subscriber
3,11,15,Sunday,Subscriber
21,11,15,Sunday,Customer
14,11,15,Sunday,Subscriber
22,11,15,Sunday,Customer
14,11,15,Sunday,Customer
46,11,15,Sunday,Customer
18,11,15,Sunday,Subscriber
3,11,15,Sunday,Subscriber
5,11,15,Sunday,Subscriber
18,11,15,Sunday,Subscriber
19,11,15,Sunday,Subscriber
11,11,15,Sunday,Subscriber
2,11,15,Sunday,Subscriber
22,11,15,Sunday,Customer
28,11,15,Sunday,Customer
14,11,15,Sunday,Subscriber
18,11,15,Sunday,Customer
32,11,15,Sunday,Subscriber
23,11,15,Sunday,Customer
24,11,15,Sunday,Customer
19,11,15,Sunday,Customer
18,11,15,Sunday,Subscriber
24,11,14,Sunday,Customer
26,11,14,Sunday,Customer
21,11,14,Sunday,Subscriber
9,11,14,Sunday,Customer
25,11,14,Sunday,Customer
5,11,14,Sunday,Subscriber
19,11,14,Sunday,Subscriber
17,11,14,Sunday,Customer
4,11,14,Sunday,Customer
4,11,14,Sunday,Subscriber
23,11,14,Sunday,Customer
15,11,14,Sunday,Customer
18,11,14,Sunday,Customer
5,11,14,Sunday,Subscriber
25,11,14,Sunday,Customer
12,11,14,Sunday,Customer
12,11,14,Sunday,Subscriber
37,11,14,Sunday,Customer
15,11,14,Sunday,Customer
5,11,14,Sunday,Subscriber
53,11,14,Sunday,Customer
11,11,14,Sunday,Subscriber
5,11,14,Sunday,Customer
45,11,14,Sunday,Subscriber
4,11,14,Sunday,Subscriber
29,11,14,Sunday,Customer
8,11,13,Sunday,Subscriber
23,11,13,Sunday,Customer
27,11,13,Sunday,Customer
11,11,13,Sunday,Subscriber
11,11,13,Sunday,Subscriber
12,11,13,Sunday,Subscriber
34,11,13,Sunday,Customer
27,11,13,Sunday,Customer
35,11,13,Sunday,Subscriber
19,11,13,Sunday,Customer
25,11,13,Sunday,Customer
16,11,13,Sunday,Subscriber
4,11,13,Sunday,Subscriber
24,11,13,Sunday,Subscriber
17,11,13,Sunday,Subscriber
22,11,13,Sunday,Customer
3,11,13,Sunday,Subscriber
19,11,13,Sunday,Subscriber
49,11,13,Sunday,Customer
20,11,13,Sunday,Subscriber
55,11,13,Sunday,Customer
20,11,13,Sunday,Subscriber
25,11,13,Sunday,Subscriber
5,11,13,Sunday,Subscriber
6,11,12,Sunday,Subscriber
23,11,12,Sunday,Customer
40,11,12,Sunday,Customer
14,11,12,Sunday,Subscriber
76,11,12,Sunday,Customer
3,11,12,Sunday,Subscriber
12,11,12,Sunday,Subscriber
2,11,12,Sunday,Subscriber
21,11,12,Sunday,Subscriber
71,11,12,Sunday,Customer
21,11,12,Sunday,Customer
14,11,12,Sunday,Customer
12,11,12,Sunday,Subscriber
22,11,12,Sunday,Customer
8,11,12,Sunday,Customer
10,11,12,Sunday,Customer
29,11,12,Sunday,Subscriber
8,11,12,Sunday,Subscriber
9,11,12,Sunday,Subscriber
16,11,12,Sunday,Customer
61,11,12,Sunday,Customer
15,11,12,Sunday,Customer
14,11,12,Sunday,Customer
12,11,12,Sunday,Customer
7,11,11,Sunday,Subscriber
27,11,11,Sunday,Customer
29,11,11,Sunday,Customer
3,11,11,Sunday,Subscriber
22,11,11,Sunday,Customer
4,11,11,Sunday,Subscriber
57,11,11,Sunday,Customer
12,11,11,Sunday,Customer
9,11,11,Sunday,Subscriber
75,11,11,Sunday,Customer
38,11,11,Sunday,Subscriber
17,11,11,Sunday,Customer
5,11,11,Sunday,Subscriber
12,11,11,Sunday,Customer
21,11,11,Sunday,Customer
16,11,11,Sunday,Customer
6,11,11,Sunday,Subscriber
19,11,11,Sunday,Customer
7,11,11,Sunday,Subscriber
37,11,11,Sunday,Customer
4,11,11,Sunday,Subscriber
20,11,11,Sunday,Customer
12,11,11,Sunday,Subscriber
17,11,11,Sunday,Subscriber
20,11,11,Sunday,Subscriber
15,11,11,Sunday,Subscriber
11,11,11,Sunday,Subscriber
10,11,11,Sunday,Customer
24,11,10,Sunday,Customer
17,11,10,Sunday,Customer
10,11,10,Sunday,Subscriber
20,11,10,Sunday,Customer
13,11,10,Sunday,Subscriber
7,11,10,Sunday,Subscriber
22,11,10,Sunday,Customer
30,11,10,Sunday,Customer
4,11,10,Sunday,Subscriber
23,11,10,Sunday,Customer
29,11,10,Sunday,Subscriber
23,11,10,Sunday,Customer
13,11,10,Sunday,Subscriber
29,11,10,Sunday,Customer
5,11,10,Sunday,Subscriber
14,11,10,Sunday,Subscriber
16,11,9,Sunday,Subscriber
3,11,9,Sunday,Subscriber
28,11,9,Sunday,Customer
16,11,9,Sunday,Subscriber
29,11,9,Sunday,Subscriber
4,11,9,Sunday,Subscriber
12,11,9,Sunday,Subscriber
5,11,9,Sunday,Subscriber
16,11,9,Sunday,Customer
24,11,9,Sunday,Customer
95,11,9,Sunday,Customer
13,11,9,Sunday,Subscriber
7,11,9,Sunday,Subscriber
33,11,8,Sunday,Customer
67,11,8,Sunday,Customer
7,11,8,Sunday,Subscriber
11,11,8,Sunday,Subscriber
4,11,8,Sunday,Subscriber
9,11,8,Sunday,Subscriber
11,11,8,Sunday,Subscriber
9,11,8,Sunday,Subscriber
56,11,8,Sunday,Customer
16,11,8,Sunday,Subscriber
17,11,7,Sunday,Customer
7,11,7,Sunday,Customer
4,11,5,Sunday,Subscriber
15,11,1,Sunday,Subscriber
6,11,1,Sunday,Subscriber
29,11,1,Sunday,Subscriber
7,11,1,Sunday,Subscriber
6,11,1,Sunday,Subscriber
2,11,1,Sunday,Subscriber
6,11,0,Sunday,Subscriber
12,11,0,Sunday,Subscriber
12,11,0,Sunday,Subscriber
11,11,0,Sunday,Subscriber
31,11,0,Sunday,Customer
6,11,0,Sunday,Subscriber
36,11,23,Saturday,Subscriber
17,11,23,Saturday,Customer
22,11,22,Saturday,Customer
32,11,22,Saturday,Customer
13,11,22,Saturday,Subscriber
29,11,21,Saturday,Subscriber
14,11,20,Saturday,Customer
26,11,20,Saturday,Customer
10,11,20,Saturday,Subscriber
21,11,20,Saturday,Subscriber
4,11,20,Saturday,Subscriber
28,11,19,Saturday,Subscriber
12,11,19,Saturday,Customer
26,11,19,Saturday,Subscriber
21,11,19,Saturday,Customer
7,11,19,Saturday,Subscriber
15,11,18,Saturday,Customer
8,11,18,Saturday,Subscriber
3,11,18,Saturday,Subscriber
7,11,18,Saturday,Customer
14,11,18,Saturday,Subscriber
21,11,18,Saturday,Subscriber
24,11,18,Saturday,Subscriber
25,11,18,Saturday,Customer
40,11,18,Saturday,Customer
43,11,18,Saturday,Customer
23,11,18,Saturday,Subscriber
14,11,18,Saturday,Subscriber
9,11,18,Saturday,Subscriber
4,11,18,Saturday,Subscriber
10,11,18,Saturday,Subscriber
6,11,18,Saturday,Customer
11,11,18,Saturday,Subscriber
5,11,18,Saturday,Subscriber
20,11,17,Saturday,Customer
12,11,17,Saturday,Customer
15,11,17,Saturday,Customer
9,11,17,Saturday,Subscriber
1,11,17,Saturday,Customer
34,11,17,Saturday,Customer
34,11,17,Saturday,Customer
11,11,17,Saturday,Customer
12,11,17,Saturday,Subscriber
7,11,17,Saturday,Subscriber
16,11,17,Saturday,Customer
22,11,17,Saturday,Customer
3,11,17,Saturday,Subscriber
39,11,17,Saturday,Customer
18,11,17,Saturday,Subscriber
12,11,17,Saturday,Subscriber
7,11,17,Saturday,Customer
17,11,17,Saturday,Subscriber
17,11,16,Saturday,Customer
24,11,16,Saturday,Customer
37,11,16,Saturday,Customer
16,11,16,Saturday,Subscriber
22,11,16,Saturday,Customer
26,11,16,Saturday,Customer
33,11,16,Saturday,Customer
37,11,16,Saturday,Customer
30,11,16,Saturday,Subscriber
20,11,16,Saturday,Customer
20,11,16,Saturday,Customer
7,11,16,Saturday,Subscriber
13,11,16,Saturday,Customer
35,11,16,Saturday,Customer
24,11,16,Saturday,Customer
25,11,16,Saturday,Subscriber
29,11,15,Saturday,Subscriber
20,11,15,Saturday,Customer
18,11,15,Saturday,Customer
16,11,15,Saturday,Customer
38,11,15,Saturday,Customer
25,11,15,Saturday,Subscriber
23,11,15,Saturday,Customer
49,11,15,Saturday,Customer
24,11,15,Saturday,Customer
21,11,15,Saturday,Subscriber
27,11,15,Saturday,Customer
17,11,15,Saturday,Customer
12,11,15,Saturday,Customer
60,11,15,Saturday,Subscriber
33,11,15,Saturday,Customer
43,11,15,Saturday,Customer
29,11,15,Saturday,Subscriber
13,11,15,Saturday,Subscriber
59,11,15,Saturday,Customer
22,11,15,Saturday,Customer
10,11,15,Saturday,Customer
6,11,15,Saturday,Customer
23,11,15,Saturday,Subscriber
8,11,14,Saturday,Subscriber
14,11,14,Saturday,Customer
10,11,14,Saturday,Customer
10,11,14,Saturday,Subscriber
18,11,14,Saturday,Subscriber
27,11,14,Saturday,Customer
78,11,14,Saturday,Subscriber
25,11,14,Saturday,Subscriber
6,11,14,Saturday,Subscriber
40,11,14,Saturday,Customer
51,11,14,Saturday,Subscriber
48,11,14,Saturday,Customer
5,11,14,Saturday,Subscriber
180,11,14,Saturday,Customer
135,11,14,Saturday,Customer
27,11,14,Saturday,Customer
5,11,14,Saturday,Subscriber
16,11,14,Saturday,Subscriber
21,11,14,Saturday,Subscriber
15,11,14,Saturday,Customer
45,11,14,Saturday,Customer
37,11,14,Saturday,Customer
19,11,14,Saturday,Customer
10,11,14,Saturday,Customer
78,11,14,Saturday,Customer
26,11,14,Saturday,Customer
19,11,13,Saturday,Customer
15,11,13,Saturday,Customer
14,11,13,Saturday,Customer
85,11,13,Saturday,Customer
51,11,13,Saturday,Customer
44,11,13,Saturday,Customer
19,11,13,Saturday,Subscriber
11,11,13,Saturday,Subscriber
22,11,13,Saturday,Subscriber
50,11,13,Saturday,Customer
4,11,13,Saturday,Subscriber
28,11,13,Saturday,Customer
72,11,13,Saturday,Subscriber
11,11,13,Saturday,Subscriber
