duration,month,hour,day_of_week,user_type
21,7,13,Sunday,Customer
6,7,13,Sunday,Subscriber
22,7,13,Sunday,Customer
7,7,13,Sunday,Subscriber
31,7,13,Sunday,Subscriber
7,7,13,Sunday,Subscriber
6,7,13,Sunday,Subscriber
8,7,13,Sunday,Subscriber
13,7,13,Sunday,Subscriber
6,7,12,Sunday,Subscriber
7,7,12,Sunday,Subscriber
19,7,12,Sunday,Subscriber
13,7,12,Sunday,Subscriber
16,7,12,Sunday,Subscriber
7,7,12,Sunday,Customer
105,7,12,Sunday,Customer
2,7,12,Sunday,Subscriber
3,7,12,Sunday,Subscriber
3,7,12,Sunday,Subscriber
11,7,12,Sunday,Subscriber
10,7,12,Sunday,Subscriber
6,7,12,Sunday,Subscriber
177,7,12,Sunday,Customer
20,7,12,Sunday,Subscriber
8,7,12,Sunday,Subscriber
3,7,12,Sunday,Subscriber
6,7,12,Sunday,Subscriber
50,7,12,Sunday,Customer
26,7,12,Sunday,Customer
2,7,11,Sunday,Subscriber
5,7,11,Sunday,Subscriber
12,7,11,Sunday,Subscriber
9,7,11,Sunday,Subscriber
13,7,11,Sunday,Subscriber
5,7,11,Sunday,Subscriber
23,7,11,Sunday,Customer
6,7,11,Sunday,Customer
183,7,11,Sunday,Customer
19,7,11,Sunday,Customer
20,7,10,Sunday,Customer
55,7,10,Sunday,Customer
19,7,10,Sunday,Customer
4,7,10,Sunday,Subscriber
19,7,10,Sunday,Customer
5,7,10,Sunday,Subscriber
8,7,10,Sunday,Customer
7,7,10,Sunday,Subscriber
7,7,10,Sunday,Subscriber
10,7,10,Sunday,Subscriber
24,7,9,Sunday,Customer
46,7,9,Sunday,Subscriber
18,7,9,Sunday,Customer
12,7,9,Sunday,Subscriber
2,7,9,Sunday,Customer
9,7,9,Sunday,Subscriber
10,7,8,Sunday,Subscriber
3,7,6,Sunday,Subscriber
25,7,5,Sunday,Customer
11,7,3,Sunday,Customer
8,7,2,Sunday,Subscriber
12,7,2,Sunday,Subscriber
37,7,2,Sunday,Customer
4,7,1,Sunday,Subscriber
6,7,1,Sunday,Subscriber
22,7,0,Sunday,Customer
17,7,0,Sunday,Subscriber
11,7,0,Sunday,Customer
17,7,0,Sunday,Subscriber
9,7,23,Saturday,Subscriber
23,7,23,Saturday,Customer
20,7,22,Saturday,Subscriber
34,7,22,Saturday,Customer
10,7,22,Saturday,Customer
9,7,22,Saturday,Subscriber
3,7,22,Saturday,Subscriber
8,7,22,Saturday,Subscriber
10,7,22,Saturday,Subscriber
5,7,22,Saturday,Subscriber
10,7,22,Saturday,Subscriber
9,7,21,Saturday,Subscriber
16,7,21,Saturday,Subscriber
23,7,21,Saturday,Customer
32,7,21,Saturday,Customer
5,7,21,Saturday,Subscriber
18,7,21,Saturday,Customer
8,7,21,Saturday,Customer
24,7,20,Saturday,Customer
116,7,20,Saturday,Customer
40,7,20,Saturday,Customer
133,7,20,Saturday,Subscriber
6,7,20,Saturday,Subscriber
15,7,20,Saturday,Customer
7,7,20,Saturday,Subscriber
16,7,20,Saturday,Customer
102,7,20,Saturday,Customer
36,7,20,Saturday,Customer
15,7,19,Saturday,Subscriber
5,7,19,Saturday,Subscriber
3,7,19,Saturday,Subscriber
6,7,19,Saturday,Subscriber
23,7,19,Saturday,Subscriber
5,7,19,Saturday,Subscriber
20,7,19,Saturday,Subscriber
17,7,19,Saturday,Customer
3,7,18,Saturday,Subscriber
84,7,18,Saturday,Customer
6,7,18,Saturday,Customer
18,7,18,Saturday,Customer
6,7,18,Saturday,Subscriber
9,7,18,Saturday,Subscriber
35,7,18,Saturday,Customer
5,7,18,Saturday,Subscriber
12,7,18,Saturday,Subscriber
25,7,17,Saturday,Customer
15,7,17,Saturday,Subscriber
9,7,17,Saturday,Subscriber
12,7,17,Saturday,Customer
60,7,17,Saturday,Customer
76,7,17,Saturday,Customer
6,7,17,Saturday,Subscriber
45,7,17,Saturday,Customer
149,7,17,Saturday,Customer
47,7,17,Saturday,Customer
6,7,17,Saturday,Subscriber
3,7,17,Saturday,Subscriber
14,7,17,Saturday,Subscriber
15,7,17,Saturday,Customer
11,7,17,Saturday,Subscriber
19,7,17,Saturday,Subscriber
143,7,17,Saturday,Customer
8,7,17,Saturday,Subscriber
64,7,17,Saturday,Customer
5,7,17,Saturday,Subscriber
3,7,17,Saturday,Subscriber
10,7,17,Saturday,Customer
24,7,16,Saturday,Customer
15,7,16,Saturday,Subscriber
19,7,16,Saturday,Customer
152,7,16,Saturday,Customer
91,7,16,Saturday,Customer
5,7,16,Saturday,Customer
20,7,16,Saturday,Subscriber
4,7,16,Saturday,Subscriber
7,7,16,Saturday,Subscriber
19,7,16,Saturday,Subscriber
63,7,16,Saturday,Customer
30,7,16,Saturday,Customer
29,7,16,Saturday,Customer
58,7,16,Saturday,Customer
16,7,16,Saturday,Subscriber
5,7,16,Saturday,Customer
6,7,16,Saturday,Subscriber
17,7,16,Saturday,Subscriber
42,7,15,Saturday,Customer
32,7,15,Saturday,Customer
89,7,15,Saturday,Customer
5,7,15,Saturday,Subscriber
26,7,15,Saturday,Customer
10,7,15,Saturday,Subscriber
25,7,15,Saturday,Customer
10,7,15,Saturday,Subscriber
15,7,15,Saturday,Customer
7,7,15,Saturday,Subscriber
3,7,15,Saturday,Subscriber
8,7,15,Saturday,Subscriber
16,7,15,Saturday,Customer
105,7,15,Saturday,Customer
21,7,15,Saturday,Customer
16,7,15,Saturday,Subscriber
4,7,15,Saturday,Subscriber
12,7,15,Saturday,Subscriber
5,7,15,Saturday,Subscriber
3,7,15,Saturday,Subscriber
18,7,14,Saturday,Subscriber
15,7,14,Saturday,Subscriber
23,7,14,Saturday,Customer
32,7,14,Saturday,Customer
119,7,14,Saturday,Customer
41,7,14,Saturday,Customer
2,7,14,Saturday,Subscriber
17,7,14,Saturday,Subscriber
88,7,14,Saturday,Customer
33,7,14,Saturday,Customer
13,7,14,Saturday,Subscriber
84,7,14,Saturday,Customer
11,7,13,Saturday,Subscriber
6,7,13,Saturday,Subscriber
5,7,13,Saturday,Subscriber
22,7,13,Saturday,Customer
19,7,13,Saturday,Subscriber
7,7,13,Saturday,Subscriber
37,7,13,Saturday,Customer
14,7,13,Saturday,Subscriber
43,7,12,Saturday,Customer
21,7,12,Saturday,Subscriber
8,7,12,Saturday,Subscriber
3,7,12,Saturday,Subscriber
31,7,12,Saturday,Customer
21,7,12,Saturday,Customer
1,7,12,Saturday,Subscriber
4,7,12,Saturday,Subscriber
19,7,12,Saturday,Subscriber
15,7,12,Saturday,Customer
7,7,12,Saturday,Customer
62,7,12,Saturday,Customer
10,7,11,Saturday,Customer
4,7,11,Saturday,Subscriber
2,7,11,Saturday,Subscriber
4,7,11,Saturday,Subscriber
3,7,11,Saturday,Subscriber
6,7,11,Saturday,Subscriber
28,7,11,Saturday,Customer
50,7,11,Saturday,Customer
9,7,11,Saturday,Subscriber
20,7,11,Saturday,Subscriber
5,7,11,Saturday,Subscriber
21,7,11,Saturday,Subscriber
5,7,11,Saturday,Subscriber
22,7,11,Saturday,Customer
7,7,11,Saturday,Subscriber
13,7,11,Saturday,Subscriber
3,7,11,Saturday,Subscriber
28,7,11,Saturday,Customer
12,7,11,Saturday,Customer
77,7,10,Saturday,Customer
3,7,10,Saturday,Subscriber
21,7,10,Saturday,Subscriber
5,7,10,Saturday,Subscriber
344,7,10,Saturday,Customer
44,7,10,Saturday,Customer
43,7,10,Saturday,Customer
71,7,10,Saturday,Customer
28,7,10,Saturday,Customer
17,7,10,Saturday,Subscriber
28,7,10,Saturday,Subscriber
9,7,10,Saturday,Subscriber
27,7,10,Saturday,Subscriber
22,7,10,Saturday,Subscriber
131,7,10,Saturday,Subscriber
32,7,10,Saturday,Subscriber
7,7,10,Saturday,Subscriber
2,7,9,Saturday,Subscriber
29,7,9,Saturday,Customer
5,7,9,Saturday,Subscriber
20,7,9,Saturday,Customer
25,7,9,Saturday,Customer
12,7,9,Saturday,Subscriber
3,7,9,Saturday,Subscriber
10,7,9,Saturday,Subscriber
15,7,9,Saturday,Subscriber
13,7,9,Saturday,Subscriber
32,7,8,Saturday,Subscriber
11,7,8,Saturday,Subscriber
6,7,8,Saturday,Subscriber
22,7,8,Saturday,Subscriber
13,7,8,Saturday,Subscriber
17,7,8,Saturday,Subscriber
19,7,8,Saturday,Customer
6,7,7,Saturday,Subscriber
11,7,7,Saturday,Customer
3,7,7,Saturday,Subscriber
3,7,7,Saturday,Customer
94,7,5,Saturday,Customer
8,7,5,Saturday,Subscriber
23,7,4,Saturday,Customer
16,7,3,Saturday,Customer
15,7,3,Saturday,Customer
7,7,2,Saturday,Customer
8,7,2,Saturday,Subscriber
5,7,2,Saturday,Subscriber
6,7,1,Saturday,Subscriber
15,7,1,Saturday,Subscriber
28,7,1,Saturday,Customer
6,7,1,Saturday,Customer
9,7,1,Saturday,Customer
25,7,0,Saturday,Customer
46,7,0,Saturday,Customer
5,7,0,Saturday,Subscriber
12,7,0,Saturday,Subscriber
8,7,0,Saturday,Subscriber
14,7,23,Friday,Subscriber
7,7,23,Friday,Subscriber
10,7,23,Friday,Customer
6,7,23,Friday,Subscriber
7,7,22,Friday,Subscriber
9,7,22,Friday,Subscriber
9,7,22,Friday,Subscriber
11,7,22,Friday,Subscriber
35,7,22,Friday,Customer
9,7,22,Friday,Subscriber
23,7,22,Friday,Subscriber
4,7,22,Friday,Subscriber
9,7,22,Friday,Subscriber
10,7,22,Friday,Subscriber
16,7,21,Friday,Subscriber
37,7,21,Friday,Customer
19,7,21,Friday,Subscriber
24,7,21,Friday,Customer
146,7,21,Friday,Customer
5,7,21,Friday,Customer
8,7,21,Friday,Subscriber
3,7,21,Friday,Subscriber
32,7,20,Friday,Subscriber
16,7,20,Friday,Subscriber
8,7,20,Friday,Subscriber
20,7,20,Friday,Subscriber
10,7,20,Friday,Subscriber
19,7,20,Friday,Subscriber
5,7,20,Friday,Customer
9,7,20,Friday,Subscriber
17,7,20,Friday,Subscriber
9,7,20,Friday,Subscriber
15,7,20,Friday,Customer
83,7,20,Friday,Customer
19,7,20,Friday,Subscriber
46,7,19,Friday,Customer
2,7,19,Friday,Subscriber
15,7,19,Friday,Subscriber
7,7,19,Friday,Subscriber
4,7,19,Friday,Subscriber
37,7,19,Friday,Subscriber
48,7,19,Friday,Customer
14,7,19,Friday,Subscriber
15,7,19,Friday,Subscriber
16,7,19,Friday,Customer
6,7,19,Friday,Subscriber
10,7,19,Friday,Subscriber
13,7,19,Friday,Subscriber
19,7,19,Friday,Subscriber
28,7,19,Friday,Subscriber
96,7,19,Friday,Customer
7,7,19,Friday,Subscriber
11,7,19,Friday,Subscriber
5,7,19,Friday,Subscriber
32,7,18,Friday,Subscriber
3,7,18,Friday,Subscriber
4,7,18,Friday,Subscriber
19,7,18,Friday,Subscriber
3,7,18,Friday,Subscriber
3,7,18,Friday,Subscriber
12,7,18,Friday,Customer
26,7,18,Friday,Subscriber
17,7,18,Friday,Subscriber
5,7,18,Friday,Subscriber
4,7,18,Friday,Subscriber
18,7,18,Friday,Subscriber
5,7,18,Friday,Subscriber
14,7,18,Friday,Subscriber
11,7,18,Friday,Subscriber
4,7,18,Friday,Subscriber
5,7,18,Friday,Subscriber
7,7,18,Friday,Subscriber
4,7,18,Friday,Subscriber
13,7,18,Friday,Subscriber
11,7,18,Friday,Subscriber
7,7,18,Friday,Subscriber
10,7,18,Friday,Subscriber
27,7,18,Friday,Subscriber
10,7,18,Friday,Subscriber
84,7,18,Friday,Customer
6,7,18,Friday,Subscriber
390,7,18,Friday,Subscriber
6,7,17,Friday,Subscriber
11,7,17,Friday,Subscriber
8,7,17,Friday,Subscriber
14,7,17,Friday,Subscriber
8,7,17,Friday,Subscriber
6,7,17,Friday,Subscriber
6,7,17,Friday,Subscriber
9,7,17,Friday,Subscriber
8,7,17,Friday,Subscriber
2,7,17,Friday,Subscriber
10,7,17,Friday,Subscriber
5,7,17,Friday,Subscriber
2,7,17,Friday,Subscriber
3,7,17,Friday,Subscriber
24,7,17,Friday,Subscriber
25,7,17,Friday,Subscriber
57,7,17,Friday,Customer
5,7,17,Friday,Subscriber
2,7,17,Friday,Subscriber
5,7,17,Friday,Subscriber
9,7,17,Friday,Subscriber
14,7,17,Friday,Subscriber
9,7,17,Friday,Subscriber
8,7,16,Friday,Subscriber
29,7,16,Friday,Subscriber
17,7,16,Friday,Customer
4,7,16,Friday,Customer
7,7,16,Friday,Subscriber
14,7,16,Friday,Customer
28,7,16,Friday,Customer
4,7,16,Friday,Subscriber
10,7,16,Friday,Subscriber
3,7,16,Friday,Subscriber
252,7,16,Friday,Customer
6,7,16,Friday,Subscriber
16,7,15,Friday,Subscriber
6,7,15,Friday,Subscriber
1,7,15,Friday,Subscriber
5,7,15,Friday,Subscriber
14,7,15,Friday,Subscriber
7,7,15,Friday,Subscriber
2,7,15,Friday,Subscriber
13,7,15,Friday,Customer
7,7,15,Friday,Subscriber
12,7,15,Friday,Customer
115,7,15,Friday,Customer
116,7,15,Friday,Customer
5,7,15,Friday,Subscriber
10,7,15,Friday,Subscriber
9,7,14,Friday,Subscriber
18,7,14,Friday,Customer
19,7,14,Friday,Subscriber
6,7,14,Friday,Subscriber
6,7,14,Friday,Subscriber
6,7,14,Friday,Subscriber
9,7,14,Friday,Subscriber
21,7,14,Friday,Customer
17,7,14,Friday,Customer
120,7,14,Friday,Customer
13,7,14,Friday,Subscriber
17,7,14,Friday,Subscriber
2,7,14,Friday,Subscriber
9,7,14,Friday,Customer
40,7,13,Friday,Customer
60,7,13,Friday,Customer
3,7,13,Friday,Subscriber
5,7,13,Friday,Subscriber
8,7,13,Friday,Subscriber
18,7,13,Friday,Subscriber
6,7,13,Friday,Subscriber
158,7,13,Friday,Customer
10,7,13,Friday,Subscriber
29,7,13,Friday,Customer
5,7,13,Friday,Subscriber
187,7,13,Friday,Customer
50,7,13,Friday,Customer
17,7,13,Friday,Subscriber
19,7,13,Friday,Customer
2,7,12,Friday,Subscriber
5,7,12,Friday,Subscriber
4,7,12,Friday,Subscriber
5,7,12,Friday,Subscriber
38,7,12,Friday,Customer
31,7,12,Friday,Subscriber
2,7,12,Friday,Subscriber
12,7,12,Friday,Subscriber
8,7,12,Friday,Subscriber
12,7,12,Friday,Subscriber
40,7,12,Friday,Customer
53,7,12,Friday,Customer
4,7,12,Friday,Subscriber
5,7,12,Friday,Subscriber
68,7,12,Friday,Customer
22,7,12,Friday,Customer
4,7,11,Friday,Subscriber
10,7,11,Friday,Subscriber
30,7,11,Friday,Subscriber
50,7,11,Friday,Customer
10,7,11,Friday,Subscriber
6,7,11,Friday,Subscriber
14,7,11,Friday,Subscriber
8,7,11,Friday,Subscriber
19,7,11,Friday,Customer
18,7,10,Friday,Subscriber
46,7,10,Friday,Customer
5,7,10,Friday,Subscriber
20,7,10,Friday,Customer
30,7,10,Friday,Customer
5,7,10,Friday,Subscriber
222,7,10,Friday,Customer
4,7,10,Friday,Subscriber
14,7,10,Friday,Subscriber
9,7,9,Friday,Subscriber
6,7,9,Friday,Subscriber
14,7,9,Friday,Subscriber
63,7,9,Friday,Customer
16,7,9,Friday,Subscriber
11,7,9,Friday,Subscriber
7,7,9,Friday,Subscriber
16,7,9,Friday,Subscriber
10,7,9,Friday,Subscriber
10,7,9,Friday,Subscriber
5,7,9,Friday,Subscriber
20,7,9,Friday,Subscriber
15,7,9,Friday,Subscriber
13,7,8,Friday,Subscriber
10,7,8,Friday,Customer
19,7,8,Friday,Subscriber
7,7,8,Friday,Subscriber
19,7,8,Friday,Customer
12,7,8,Friday,Subscriber
10,7,8,Friday,Subscriber
29,7,8,Friday,Subscriber
15,7,8,Friday,Customer
16,7,8,Friday,Subscriber
20,7,8,Friday,Subscriber
9,7,8,Friday,Subscriber
12,7,8,Friday,Subscriber
23,7,8,Friday,Subscriber
5,7,8,Friday,Subscriber
20,7,8,Friday,Subscriber
4,7,8,Friday,Subscriber
20,7,8,Friday,Subscriber
12,7,8,Friday,Subscriber
2,7,8,Friday,Subscriber
8,7,7,Friday,Subscriber
10,7,7,Friday,Subscriber
5,7,7,Friday,Subscriber
16,7,7,Friday,Customer
23,7,7,Friday,Subscriber
4,7,7,Friday,Subscriber
14,7,7,Friday,Subscriber
11,7,7,Friday,Subscriber
22,7,7,Friday,Subscriber
5,7,7,Friday,Subscriber
15,7,7,Friday,Subscriber
14,7,7,Friday,Subscriber
7,7,7,Friday,Subscriber
13,7,7,Friday,Subscriber
7,7,7,Friday,Subscriber
17,7,7,Friday,Subscriber
11,7,6,Friday,Subscriber
23,7,6,Friday,Customer
26,7,6,Friday,Subscriber
18,7,6,Friday,Subscriber
7,7,6,Friday,Customer
8,7,5,Friday,Subscriber
5,7,5,Friday,Subscriber
9,7,4,Friday,Customer
17,7,1,Friday,Customer
3,7,0,Friday,Subscriber
10,7,0,Friday,Customer
5,7,0,Friday,Subscriber
5,7,0,Friday,Subscriber
10,7,0,Friday,Subscriber
4,7,23,Thursday,Subscriber
36,7,23,Thursday,Subscriber
18,7,23,Thursday,Customer
15,7,23,Thursday,Subscriber
4,7,23,Thursday,Customer
2,7,22,Thursday,Subscriber
3,7,22,Thursday,Subscriber
7,7,22,Thursday,Subscriber
4,7,22,Thursday,Subscriber
5,7,22,Thursday,Subscriber
9,7,22,Thursday,Customer
8,7,22,Thursday,Subscriber
3,7,21,Thursday,Subscriber
94,7,21,Thursday,Customer
2,7,21,Thursday,Subscriber
6,7,21,Thursday,Subscriber
7,7,21,Thursday,Subscriber
9,7,21,Thursday,Subscriber
2,7,21,Thursday,Subscriber
5,7,21,Thursday,Subscriber
2,7,21,Thursday,Subscriber
13,7,21,Thursday,Subscriber
11,7,21,Thursday,Subscriber
20,7,20,Thursday,Subscriber
9,7,20,Thursday,Subscriber
13,7,20,Thursday,Subscriber
18,7,20,Thursday,Customer
31,7,20,Thursday,Subscriber
10,7,20,Thursday,Subscriber
14,7,20,Thursday,Customer
9,7,20,Thursday,Subscriber
20,7,20,Thursday,Subscriber
5,7,20,Thursday,Subscriber
30,7,20,Thursday,Subscriber
21,7,20,Thursday,Customer
24,7,20,Thursday,Subscriber
19,7,20,Thursday,Customer
11,7,19,Thursday,Subscriber
5,7,19,Thursday,Subscriber
96,7,19,Thursday,Customer
11,7,19,Thursday,Subscriber
6,7,19,Thursday,Subscriber
12,7,19,Thursday,Subscriber
4,7,19,Thursday,Subscriber
24,7,19,Thursday,Subscriber
2,7,19,Thursday,Subscriber
9,7,19,Thursday,Subscriber
37,7,19,Thursday,Subscriber
7,7,19,Thursday,Subscriber
4,7,19,Thursday,Subscriber
21,7,19,Thursday,Subscriber
29,7,19,Thursday,Customer
4,7,19,Thursday,Subscriber
9,7,19,Thursday,Subscriber
7,7,19,Thursday,Subscriber
22,7,19,Thursday,Subscriber
6,7,19,Thursday,Subscriber
6,7,19,Thursday,Subscriber
5,7,19,Thursday,Subscriber
15,7,19,Thursday,Customer
100,7,19,Thursday,Customer
15,7,19,Thursday,Subscriber
23,7,18,Thursday,Customer
9,7,18,Thursday,Customer
6,7,18,Thursday,Subscriber
16,7,18,Thursday,Subscriber
17,7,18,Thursday,Subscriber
10,7,18,Thursday,Subscriber
4,7,18,Thursday,Subscriber
4,7,18,Thursday,Subscriber
14,7,18,Thursday,Subscriber
23,7,18,Thursday,Subscriber
7,7,18,Thursday,Subscriber
22,7,18,Thursday,Subscriber
3,7,18,Thursday,Subscriber
10,7,18,Thursday,Customer
11,7,18,Thursday,Subscriber
8,7,18,Thursday,Subscriber
13,7,18,Thursday,Subscriber
157,7,18,Thursday,Customer
3,7,18,Thursday,Subscriber
7,7,18,Thursday,Subscriber
11,7,18,Thursday,Subscriber
7,7,18,Thursday,Subscriber
13,7,18,Thursday,Subscriber
8,7,18,Thursday,Subscriber
8,7,18,Thursday,Subscriber
13,7,18,Thursday,Subscriber
19,7,18,Thursday,Subscriber
6,7,18,Thursday,Subscriber
52,7,18,Thursday,Customer
27,7,18,Thursday,Subscriber
17,7,18,Thursday,Subscriber
6,7,18,Thursday,Subscriber
6,7,18,Thursday,Subscriber
14,7,18,Thursday,Subscriber
4,7,18,Thursday,Subscriber
67,7,17,Thursday,Customer
58,7,17,Thursday,Customer
20,7,17,Thursday,Customer
7,7,17,Thursday,Subscriber
2,7,17,Thursday,Subscriber
15,7,17,Thursday,Subscriber
9,7,17,Thursday,Subscriber
19,7,17,Thursday,Subscriber
9,7,17,Thursday,Customer
9,7,17,Thursday,Subscriber
1,7,17,Thursday,Subscriber
23,7,17,Thursday,Subscriber
4,7,17,Thursday,Subscriber
26,7,17,Thursday,Customer
17,7,17,Thursday,Subscriber
6,7,17,Thursday,Subscriber
11,7,17,Thursday,Subscriber
3,7,17,Thursday,Subscriber
6,7,17,Thursday,Subscriber
7,7,17,Thursday,Customer
10,7,17,Thursday,Subscriber
16,7,17,Thursday,Subscriber
8,7,17,Thursday,Subscriber
5,7,17,Thursday,Subscriber
16,7,17,Thursday,Subscriber
14,7,17,Thursday,Subscriber
6,7,17,Thursday,Subscriber
1,7,17,Thursday,Subscriber
7,7,17,Thursday,Subscriber
11,7,17,Thursday,Subscriber
8,7,17,Thursday,Subscriber
13,7,17,Thursday,Subscriber
14,7,17,Thursday,Subscriber
12,7,17,Thursday,Subscriber
16,7,16,Thursday,Subscriber
55,7,16,Thursday,Customer
13,7,16,Thursday,Subscriber
13,7,16,Thursday,Subscriber
13,7,16,Thursday,Subscriber
9,7,16,Thursday,Subscriber
20,7,16,Thursday,Customer
4,7,16,Thursday,Subscriber
10,7,16,Thursday,Subscriber
6,7,16,Thursday,Subscriber
5,7,16,Thursday,Subscriber
13,7,16,Thursday,Subscriber
7,7,16,Thursday,Subscriber
8,7,16,Thursday,Subscriber
25,7,16,Thursday,Subscriber
2,7,16,Thursday,Subscriber
37,7,16,Thursday,Customer
13,7,16,Thursday,Subscriber
72,7,16,Thursday,Customer
18,7,15,Thursday,Subscriber
13,7,15,Thursday,Customer
23,7,15,Thursday,Subscriber
25,7,15,Thursday,Customer
6,7,14,Thursday,Subscriber
8,7,14,Thursday,Subscriber
21,7,14,Thursday,Subscriber
77,7,14,Thursday,Customer
25,7,14,Thursday,Customer
9,7,14,Thursday,Customer
35,7,14,Thursday,Subscriber
6,7,14,Thursday,Subscriber
13,7,14,Thursday,Customer
15,7,14,Thursday,Subscriber
7,7,14,Thursday,Subscriber
25,7,14,Thursday,Subscriber
54,7,14,Thursday,Customer
14,7,14,Thursday,Customer
23,7,14,Thursday,Subscriber
19,7,13,Thursday,Customer
17,7,13,Thursday,Subscriber
4,7,13,Thursday,Subscriber
9,7,13,Thursday,Subscriber
27,7,13,Thursday,Customer
2,7,13,Thursday,Subscriber
23,7,13,Thursday,Customer
6,7,13,Thursday,Subscriber
8,7,13,Thursday,Subscriber
3,7,12,Thursday,Subscriber
15,7,12,Thursday,Subscriber
9,7,12,Thursday,Subscriber
6,7,12,Thursday,Subscriber
8,7,12,Thursday,Subscriber
16,7,12,Thursday,Subscriber
1286,7,12,Thursday,Customer
10,7,12,Thursday,Subscriber
8,7,12,Thursday,Subscriber
30,7,12,Thursday,Customer
12,7,12,Thursday,Customer
6,7,12,Thursday,Subscriber
67,7,12,Thursday,Customer
5,7,11,Thursday,Subscriber
11,7,11,Thursday,Subscriber
7,7,11,Thursday,Subscriber
5,7,11,Thursday,Subscriber
26,7,11,Thursday,Customer
37,7,11,Thursday,Customer
20,7,11,Thursday,Customer
198,7,11,Thursday,Customer
16,7,11,Thursday,Subscriber
8,7,10,Thursday,Subscriber
16,7,10,Thursday,Subscriber
3,7,10,Thursday,Subscriber
3,7,10,Thursday,Subscriber
9,7,10,Thursday,Subscriber
12,7,10,Thursday,Subscriber
16,7,9,Thursday,Subscriber
12,7,9,Thursday,Customer
32,7,9,Thursday,Subscriber
312,7,9,Thursday,Customer
7,7,9,Thursday,Subscriber
11,7,9,Thursday,Subscriber
16,7,9,Thursday,Subscriber
13,7,9,Thursday,Subscriber
8,7,9,Thursday,Subscriber
12,7,9,Thursday,Subscriber
7,7,9,Thursday,Subscriber
18,7,9,Thursday,Subscriber
20,7,8,Thursday,Customer
4,7,8,Thursday,Subscriber
7,7,8,Thursday,Subscriber
12,7,8,Thursday,Subscriber
27,7,8,Thursday,Subscriber
22,7,8,Thursday,Subscriber
7,7,8,Thursday,Subscriber
4,7,8,Thursday,Subscriber
20,7,8,Thursday,Subscriber
57,7,8,Thursday,Customer
4,7,8,Thursday,Subscriber
8,7,8,Thursday,Subscriber
17,7,8,Thursday,Subscriber
9,7,8,Thursday,Subscriber
7,7,8,Thursday,Customer
38,7,8,Thursday,Subscriber
14,7,8,Thursday,Subscriber
7,7,8,Thursday,Subscriber
10,7,8,Thursday,Subscriber
24,7,8,Thursday,Subscriber
13,7,8,Thursday,Subscriber
15,7,8,Thursday,Subscriber
19,7,7,Thursday,Subscriber
6,7,7,Thursday,Subscriber
332,7,7,Thursday,Subscriber
23,7,7,Thursday,Subscriber
5,7,7,Thursday,Subscriber
14,7,7,Thursday,Subscriber
14,7,7,Thursday,Subscriber
13,7,7,Thursday,Subscriber
13,7,7,Thursday,Subscriber
21,7,7,Thursday,Subscriber
10,7,7,Thursday,Subscriber
12,7,7,Thursday,Subscriber
1,7,7,Thursday,Subscriber
5,7,6,Thursday,Subscriber
13,7,6,Thursday,Subscriber
30,7,6,Thursday,Subscriber
3,7,6,Thursday,Subscriber
5,7,6,Thursday,Subscriber
12,7,6,Thursday,Customer
20,7,6,Thursday,Customer
4,7,6,Thursday,Subscriber
2,7,5,Thursday,Subscriber
18,7,4,Thursday,Customer
15,7,4,Thursday,Customer
18,7,1,Thursday,Customer
6,7,1,Thursday,Subscriber
84,7,0,Thursday,Subscriber
31,7,0,Thursday,Subscriber
3,7,0,Thursday,Subscriber
17,7,23,Wednesday,Subscriber
8,7,23,Wednesday,Subscriber
1,7,23,Wednesday,Customer
2,7,23,Wednesday,Subscriber
19,7,23,Wednesday,Subscriber
15,7,22,Wednesday,Subscriber
19,7,22,Wednesday,Subscriber
11,7,22,Wednesday,Subscriber
14,7,22,Wednesday,Subscriber
4,7,22,Wednesday,Subscriber
23,7,21,Wednesday,Subscriber
44,7,21,Wednesday,Customer
4,7,21,Wednesday,Subscriber
9,7,21,Wednesday,Subscriber
13,7,21,Wednesday,Customer
3,7,21,Wednesday,Subscriber
8,7,21,Wednesday,Subscriber
5,7,21,Wednesday,Subscriber
11,7,21,Wednesday,Subscriber
3,7,21,Wednesday,Subscriber
24,7,21,Wednesday,Customer
21,7,21,Wednesday,Subscriber
14,7,21,Wednesday,Subscriber
16,7,21,Wednesday,Subscriber
21,7,21,Wednesday,Subscriber
29,7,21,Wednesday,Subscriber
7,7,20,Wednesday,Subscriber
4,7,20,Wednesday,Subscriber
24,7,20,Wednesday,Subscriber
72,7,20,Wednesday,Customer
13,7,20,Wednesday,Subscriber
24,7,20,Wednesday,Subscriber
15,7,20,Wednesday,Customer
44,7,20,Wednesday,Customer
11,7,20,Wednesday,Subscriber
11,7,20,Wednesday,Subscriber
21,7,20,Wednesday,Subscriber
82,7,20,Wednesday,Customer
4,7,19,Wednesday,Subscriber
6,7,19,Wednesday,Subscriber
14,7,19,Wednesday,Subscriber
9,7,19,Wednesday,Subscriber
21,7,19,Wednesday,Subscriber
15,7,19,Wednesday,Subscriber
30,7,19,Wednesday,Subscriber
222,7,19,Wednesday,Customer
6,7,19,Wednesday,Subscriber
26,7,19,Wednesday,Customer
7,7,19,Wednesday,Subscriber
9,7,19,Wednesday,Subscriber
23,7,19,Wednesday,Subscriber
9,7,19,Wednesday,Subscriber
8,7,19,Wednesday,Subscriber
13,7,19,Wednesday,Subscriber
7,7,19,Wednesday,Subscriber
7,7,19,Wednesday,Subscriber
